project,name,statement_density,control_density,difference,match_distance
navier-stokes-euler,slowClass_lift,0.66682595,0.65284085,0.013985097,0.013078089161668449
navier-stokes-euler,realCoordinate_finsum_eq_sum,0.66289175,0.6417977,0.021094024,0.01468496515464122
navier-stokes-euler,add,0.7892254,0.7416021,0.047623277,0.0
navier-stokes-euler,smul,0.7756289,0.76524067,0.010388255,0.030515959053388973
navier-stokes-euler,mean_localShell,0.6045292,0.74452055,-0.13999134,0.0
navier-stokes-euler,covariance_agrees,0.65430564,0.73392075,-0.079615116,0.0
navier-stokes-euler,inverseProfileMap_smooth,0.6038853,0.73086077,-0.12697548,0.0
navier-stokes-euler,frozenAverage_supported,0.6131685,0.7503632,-0.1371947,0.1288612105210001
navier-stokes-euler,fullRequest_supported,0.5881794,0.61212593,-0.023946524,0.02351213612765039
navier-stokes-euler,densityLift_supported,0.66570306,0.6512374,0.01446563,0.019647068439239315
navier-stokes-euler,cutoff_zero,0.72455144,0.74578655,-0.021235108,0.0
navier-stokes-euler,cutoff_one,0.7121903,0.750387,-0.038196743,0.0
navier-stokes-euler,total_weightedSource,0.6319119,0.75320464,-0.12129277,0.0
navier-stokes-euler,past_zero_eq_integral,0.68472546,0.68049705,0.004228413,0.0
navier-stokes-euler,barSigma_contDiff,0.66382295,0.71893466,-0.055111706,0.0
navier-stokes-euler,barSigma_eq_primitive,0.60829717,0.69978,-0.09148282,0.029072591644732415
navier-stokes-euler,lengthScale_contDiff,0.70994425,0.7832683,-0.073324025,0.0
navier-stokes-euler,physicalSigma_slice_compact,0.6254272,0.77348787,-0.14806068,0.008290334120182914
navier-stokes-euler,fixedQ_density_identity,0.6446969,0.64917535,-0.0044784546,0.15831350470699868
navier-stokes-euler,changeChart_inverse,0.6869974,0.68654555,0.0004518628,0.0
navier-stokes-euler,requestedStress_divergence,0.5694776,0.78346217,-0.21398455,1.3069584655111335
navier-stokes-euler,FrozenAlong.derivative,0.6726215,0.7867888,-0.11416733,0.0
navier-stokes-euler,phaseFundamental_class,0.5539373,0.7163602,-0.1624229,0.635787047612081
navier-stokes-euler,zeroSection_norm_le,0.7063287,0.76592773,-0.059599042,0.13591923768317357
navier-stokes-euler,inverseMap_smooth_at_image,0.6662019,0.68412817,-0.017926276,0.0
navier-stokes-euler,coordinateQ_hasDerivAt_tau,0.64689815,0.73086077,-0.08396262,0.01111805596926558
navier-stokes-euler,physicalScale_smooth,0.66258633,0.81111765,-0.14853132,0.05894448287908137
navier-stokes-euler,pullback_differentiableAt,0.6538636,0.83536464,-0.18150103,0.009891231409910663
navier-stokes-euler,X_hasDerivAt_time,0.66457635,0.6524331,0.012143254,0.010268940938495166
navier-stokes-euler,X_hasDerivAt_z,0.67257583,0.83536464,-0.16278881,0.0
navier-stokes-euler,hasDerivAt_pullback_time,0.66459733,0.69923395,-0.034636617,0.0
navier-stokes-euler,denominator_pos,0.7890687,0.7891088,-4.0113926e-05,0.0
navier-stokes-euler,isClosed_lattice,0.7531334,0.7525005,0.0006329417,0.0956308123001956
navier-stokes-euler,torusEq_of_unit_square,0.6787795,0.7793188,-0.10053933,0.012328624237906668
navier-stokes-euler,exists_common_radius,0.6192364,0.6753372,-0.056100786,0.3983909640261651
navier-stokes-euler,powerStage_germ,0.64342034,0.75099725,-0.10757691,0.0
navier-stokes-euler,powerStage_blown_bound,0.646922,0.7625871,-0.11566508,0.008657311650298158
navier-stokes-euler,slowStage_zero,0.7473107,0.747897,-0.0005863309,0.0
navier-stokes-euler,slowStage_locally_zero,0.6675023,0.72262496,-0.055122674,0.03352804029383508
navier-stokes-euler,innerBox_isCompact,0.7008075,0.70930123,-0.0084937215,0.0314069671596886
navier-stokes-euler,physicalChart_jet_bound,0.60047704,0.69693196,-0.09645492,0.014342313399212008
navier-stokes-euler,exists_powered_physical_tail,0.59310925,0.78346217,-0.19035292,0.3743496770694627
navier-stokes-euler,physicalUncutPrefix_eq_finiteProfile,0.60063046,0.6776701,-0.07703966,0.036310381642704594
navier-stokes-euler,partialX_swirl_primitive,0.64664954,0.7779814,-0.13133186,0.0
navier-stokes-euler,normalized_correction_smul_inner,0.6221377,0.6861602,-0.06402248,0.25826404027697863
navier-stokes-euler,partialZ_finiteProfile,0.62280285,0.74604213,-0.12323928,0.17676563300742962
navier-stokes-euler,q_mul_X,0.6939606,0.79186475,-0.097904146,0.013078089161668449
navier-stokes-euler,finiteProfile_smoothAt,0.6765039,0.77348787,-0.09698397,0.008290334120182914
navier-stokes-euler,finiteProfile_zero,0.78555244,0.77481437,0.010738075,0.0
navier-stokes-euler,taperSecond_factorization,0.64843225,0.6509173,-0.0024850368,0.01365934139105323
navier-stokes-euler,radialSource_weight_integrable,0.64032054,0.6959375,-0.055616975,0.0
navier-stokes-euler,profileStress_zero_of_nonpos,0.66218287,0.71314126,-0.050958395,0.0
navier-stokes-euler,profileStress_jets,0.6015128,0.64278185,-0.041269064,0.04513464232739735
navier-stokes-euler,physicalChi_eq_logScale,0.5997565,0.65886295,-0.05910647,0.0
navier-stokes-euler,physicalStress_scaled,0.60638255,0.6283361,-0.021953523,0.12858928496393005
navier-stokes-euler,editedAngular_eq_physicalAngular,0.57622015,0.6753372,-0.09911704,0.1269594910383031
navier-stokes-euler,radialJet_one_real,0.6259804,0.63443387,-0.008453488,0.032845508866185244
navier-stokes-euler,profile_smooth,0.5990487,0.74122816,-0.14217949,0.010367919063787947
navier-stokes-euler,Domain.restrict,0.7054873,0.74572253,-0.04023522,0.0
navier-stokes-euler,stepComponent_axis_zero,0.6614376,0.6461948,0.015242755,0.03348455210329363
navier-stokes-euler,axial_convection_ofBeta,0.5910617,0.6861602,-0.095098495,0.3534715689472975
navier-stokes-euler,zStress_identity,0.6098421,0.6753372,-0.065495074,0.1532758930966775
navier-stokes-euler,partialX_toRadius_zero,0.6440228,0.8022559,-0.1582331,0.0
navier-stokes-euler,zDensity_eq_axialDensity,0.5978476,0.78346217,-0.18561459,1.6630361390071766
navier-stokes-euler,thetaStress_eq_canonical,0.5874586,0.78346217,-0.19600356,0.30289642523290483
navier-stokes-euler,zStress_eq_canonical,0.5814378,0.6861602,-0.10472238,0.4931887404298182
navier-stokes-euler,exterior_de,0.68062764,0.7566096,-0.075981975,0.0
navier-stokes-euler,smooth_conv,0.68721706,0.69652754,-0.009310484,0.0
navier-stokes-euler,smooth_axialViscousFlux,0.65221274,0.67654485,-0.024332106,0.0
navier-stokes-euler,axial_integral_balance,0.6029014,0.78346217,-0.18056077,0.9348761885166802
navier-stokes-euler,stress_radial_identity,0.6379239,0.84223354,-0.20430964,0.048346732177672734
navier-stokes-euler,exterior_axialOp2,0.61209357,0.6645573,-0.05246371,0.019737193867788726
navier-stokes-euler,order_one_angular_stress_support,0.5757757,0.78346217,-0.20768648,1.7961082122453458
navier-stokes-euler,contDiffOn_weights,0.6934731,0.85725194,-0.16377884,0.0
navier-stokes-euler,cutoff_contDiff,0.7498707,0.7361945,0.013676226,0.34495140318949385
navier-stokes-euler,cutoff_one_of_abs_le,0.7336437,0.7459637,-0.012319982,0.0
navier-stokes-euler,cutoff_zero_of_one_le_abs,0.74810106,0.8190175,-0.070916474,0.0
navier-stokes-euler,cutoff_tsupport,0.7160908,0.82318085,-0.107090056,0.0
navier-stokes-euler,parameter_hasFDerivAt,0.6965762,0.6509173,0.045658886,0.01365934139105323
navier-stokes-euler,applyMultiplier_smooth,0.6589681,0.6493214,0.009646714,0.0
navier-stokes-euler,parameterJetApply_periodic,0.6791235,0.6509173,0.02820623,0.027581647561558325
navier-stokes-euler,unitPeriodic_first,0.7002441,0.7959696,-0.09572548,0.019647068439239315
navier-stokes-euler,series_coefficient,0.66781265,0.6847007,-0.016888082,0.015760796072648697
navier-stokes-euler,expTilt_contDiff,0.72365505,0.7550707,-0.03141564,0.0
navier-stokes-euler,expTilt_periodic,0.7206058,0.8001072,-0.07950139,0.0
navier-stokes-euler,phaseInverse_add_one,0.67152673,0.69782954,-0.026302814,0.0
navier-stokes-euler,rephase_const,0.680366,0.74110514,-0.06073916,0.023257945893775733
navier-stokes-euler,hasFTaylorSeriesUpTo_integral,0.698509,0.75131625,-0.05280727,0.0
navier-stokes-euler,contDiff_integral,0.72836345,0.83536464,-0.107001185,0.0
navier-stokes-euler,matrix_eq_positive_integral,0.6405241,0.720935,-0.0804109,0.0
navier-stokes-euler,matrix_inverse_contDiffOn,0.6778092,0.7585925,-0.08078331,0.018626428406538352
navier-stokes-euler,potentialSum_allJets_eventuallyEq_sum,0.6488931,0.7834183,-0.13452518,0.05003339556622695
navier-stokes-euler,spatialCurl_eventuallyEq,0.6318978,0.6762694,-0.044371605,0.027581647561558325
navier-stokes-euler,closure_openPast,0.73558104,0.65346664,0.0821144,0.0
navier-stokes-euler,closedPast_uniqueDiff,0.69801843,0.809638,-0.11161959,0.0
navier-stokes-euler,extendTrace_of_lt,0.6996761,0.7152386,-0.015562475,0.0
navier-stokes-euler,locallyUniform_linearMap,0.678642,0.706123,-0.02748102,0.007065159196877171
navier-stokes-euler,derivative_trace_continuous,0.6501745,0.7834183,-0.1332438,0.09608045992267177
navier-stokes-euler,hasFTaylorSeriesUpToOn_extension,0.6209225,0.78346217,-0.16253966,0.46981072499459176
navier-stokes-euler,smoothExtension_add_period,0.65193063,0.690373,-0.038442373,0.024127419713113992
navier-stokes-euler,spatialCutoff_contDiff,0.71999115,0.81111765,-0.0911265,0.0
navier-stokes-euler,norm_timeScale_le,0.7218068,0.7260989,-0.004292071,0.0
navier-stokes-euler,extension_mixed_boundary_jets,0.66421473,0.73086077,-0.06664604,0.0
navier-stokes-euler,contDiffAt_spatialCurl,0.67302674,0.82989186,-0.15686512,0.0
navier-stokes-euler,spatialCurl_eq_zero_of_timeSlice,0.6328544,0.71124756,-0.07839316,0.014888218878813784
navier-stokes-euler,tsupport_curl_subset,0.7133733,0.72647053,-0.013097227,0.0
navier-stokes-euler,radialSquare_nonneg,0.755813,0.82772285,-0.071909845,0.0
navier-stokes-euler,spatialCutoff_strictly_inside_cube,0.62866807,0.7008566,-0.072188556,0.0
navier-stokes-euler,periodicPressure_eventuallyEq_cut,0.59101194,0.71255666,-0.12154472,0.023641326281835764
navier-stokes-euler,cutPotential_eventuallyEq,0.5961573,0.78021175,-0.18405443,0.01770659412676376
navier-stokes-euler,localizedVelocity_smooth,0.6495666,0.6992621,-0.04969549,0.0
navier-stokes-euler,localizedPressure_eq,0.60819614,0.7386834,-0.13048726,0.0
navier-stokes-euler,localization_properties,0.56275034,0.78346217,-0.22071183,1.7778849961053615
navier-stokes-euler,productMask_nonneg,0.709429,0.7932581,-0.083829045,0.0
navier-stokes-euler,dyadicProfile_zero_of_le_half,0.69080037,0.73550314,-0.04470277,0.025162146978243535
navier-stokes-euler,dyadicProfile_compactSupport,0.6724462,0.65346664,0.01897955,0.0
navier-stokes-euler,dyadicMask_add,0.7403525,0.772032,-0.03167951,0.0
navier-stokes-euler,slowCoordinates_smooth,0.66633373,0.7121629,-0.045829177,0.0
navier-stokes-euler,native_radialDiv_lift,0.60068977,0.7583151,-0.15762532,0.18889230823546257
navier-stokes-euler,temporalAlias_average_zero,0.5937482,0.634301,-0.040552795,0.16819447774763524
navier-stokes-euler,debt_component_pressure,0.636481,0.7657763,-0.12929529,0.0
navier-stokes-euler,coefficients_neg,0.7214026,0.8110429,-0.08964032,0.01741984450396063
navier-stokes-euler,transportCoefficients_pull,0.6180276,0.7624427,-0.14441508,0.06637047828056344
navier-stokes-euler,labelWaveResidual_pull,0.5911167,0.7277776,-0.13666087,0.02793986078170367
navier-stokes-euler,contextBase_pull,0.62040406,0.7558409,-0.13543683,0.0
navier-stokes-euler,radialDirection_pull,0.6214627,0.6609851,-0.03952241,0.0
navier-stokes-euler,stepDenominator_smooth,0.69446886,0.81111765,-0.11664879,0.05894448287908137
navier-stokes-euler,scaled_family_jet_bound,0.6317545,0.7834183,-0.15166378,0.04405626400026568
navier-stokes-euler,familyPrimitiveFactor_smooth,0.6231576,0.62306404,9.357929e-05,0.0
navier-stokes-euler,history_difference_factorization,0.60936844,0.78346217,-0.17409372,0.2866904047793018
navier-stokes-euler,profileHistory_log_integral,0.5962046,0.7583151,-0.16211051,0.06702532880182295
navier-stokes-euler,f_smooth,0.6609179,0.74063855,-0.079720676,0.01468496515464122
navier-stokes-euler,shearSize_error,0.58181643,0.78346217,-0.20164573,0.3269788301622817
navier-stokes-euler,virtualStress_support,0.58454984,0.706123,-0.12157315,0.12335895661763815
navier-stokes-euler,positiveExtension_iteratedFDeriv,0.71729255,0.7625871,-0.045294523,0.017279924563619892
navier-stokes-euler,releaseAmplitude_small,0.59401715,0.65328884,-0.059271693,0.0
navier-stokes-euler,lateRatioConstant_pos,0.77555794,0.7864438,-0.010885894,0.0
navier-stokes-euler,cone_of_zero_bs,0.6874934,0.6762694,0.011223972,0.01365934139105323
navier-stokes-euler,actualPi_uniform,0.5610899,0.65920913,-0.09811926,0.011004315767704555
navier-stokes-euler,actualNs_eq_releaseNumerator,0.5637311,0.6611215,-0.09739041,0.0
navier-stokes-euler,relative_radial_bound,0.6619001,0.7841255,-0.122225404,0.02058713358065707
navier-stokes-euler,correctedFlat_geometry,0.57091147,0.6283361,-0.057424605,0.1212342725285333
navier-stokes-euler,actualS_finite_bounds,0.5599158,0.78346217,-0.22354639,0.5287552078736711
navier-stokes-euler,finiteNumeratorConstant_pos,0.7892888,0.718849,0.070439816,0.0
navier-stokes-euler,releasePrimitive_zero,0.76661927,0.7833359,-0.01671666,0.0
navier-stokes-euler,releasePrimitive_late_le,0.65994674,0.7016652,-0.041718483,0.013321027340675175
navier-stokes-euler,flattenFactor_le_one,0.6729252,0.8210427,-0.14811754,0.019123139620177143
navier-stokes-euler,postPulseEnergy_hasDerivAt,0.58899057,0.7501781,-0.16118753,0.0
navier-stokes-euler,normalizedPostPulseEnergy_eq,0.6071275,0.66760725,-0.06047976,0.018626428406538352
navier-stokes-euler,heatPotential_smoothAt,0.6124671,0.73976934,-0.12730223,0.0
navier-stokes-euler,central_oneSidedExtension,0.58070064,0.78346217,-0.20276153,0.31898127804531007
navier-stokes-euler,proj_coe,0.7321788,0.70810825,0.024070561,0.0
navier-stokes-euler,continuous_composeField,0.7157849,0.7162964,-0.00051146746,0.0
navier-stokes-euler,hasDerivAt_integralCurve,0.69590133,0.7602194,-0.06431806,0.032845508866185244
navier-stokes-euler,next_apply,0.6587259,0.7312949,-0.07256895,0.0
navier-stokes-euler,tangentProj_normal,0.7053926,0.6878925,0.017500103,0.024037557803704944
navier-stokes-euler,coefficient_partialX,0.61597466,0.77348787,-0.1575132,0.0
navier-stokes-euler,coverMap_temporal,0.6553405,0.75221497,-0.096874475,0.0
navier-stokes-euler,absoluteInverse_smooth,0.6269599,0.8022559,-0.17529601,0.014487186341181547
navier-stokes-euler,absoluteInverse_solves,0.61275566,0.70835435,-0.0955987,0.010783676924179766
navier-stokes-euler,temporalInverse_periodic,0.67259204,0.67901057,-0.006418526,0.0
navier-stokes-euler,temporalInverse_coverMap,0.6071831,0.69636905,-0.08918595,0.017279924563621804
navier-stokes-euler,desiredIncrement_barMass,0.60103965,0.7949032,-0.19386357,0.017006721306932263
navier-stokes-euler,dividedAlias_eq_pullback,0.648493,0.6873862,-0.038893223,0.4681824872267606
navier-stokes-euler,meanClass_centered,0.56642985,0.78346217,-0.21703231,0.47354245020071345
navier-stokes-euler,dividedAlias_superflat,0.5893303,0.78346217,-0.19413185,1.138552598235225
navier-stokes-euler,meanClass_axialUpdate,0.565807,0.78346217,-0.21765518,1.1330714766922254
navier-stokes-euler,band_axial_transport,0.6008445,0.673732,-0.07288748,0.0
navier-stokes-euler,linearEquiv_apply,0.7029082,0.7068778,-0.0039696097,0.0
navier-stokes-euler,weightedChange_integral,0.62176394,0.70580894,-0.08404499,0.0
navier-stokes-euler,baseProfile_positive,0.74603564,0.7957041,-0.04966849,0.0
navier-stokes-euler,correction_family_contDiffOn,0.6632897,0.71893466,-0.05564493,0.03479330351432069
navier-stokes-euler,angular_scale_eq,0.74514234,0.8305256,-0.08538324,0.0
navier-stokes-euler,profileSpeed_eq,0.55204856,0.7583151,-0.20626652,0.15748534107577397
navier-stokes-euler,radialFlatDensity_integrable,0.6562568,0.71893466,-0.06267786,0.0
navier-stokes-euler,chart_tau_identity,0.6312289,0.8210427,-0.1898138,0.0377437583152992
navier-stokes-euler,physical_heat_argument,0.58764136,0.65920913,-0.071567774,0.04458893376912442
navier-stokes-euler,radialTaper_plateau,0.6209917,0.7447012,-0.1237095,0.03741553510283712
navier-stokes-euler,time_weight_integrable,0.6001821,0.70161456,-0.10143244,0.0
navier-stokes-euler,time_weight_integral,0.567701,0.7379409,-0.17023993,0.04113584298636816
navier-stokes-euler,angularStress_normalized,0.5784484,0.6991651,-0.12071669,0.010268940938495166
navier-stokes-euler,chartL_pos,0.6517411,0.7839402,-0.13219911,0.0
navier-stokes-euler,axialCoefficient_contDiff,0.68236643,0.72348183,-0.041115403,0.0
navier-stokes-euler,axialFactor_contDiff,0.6973594,0.73548293,-0.038123548,0.0
navier-stokes-euler,profileAxialStress_edge_jets,0.6234752,0.8022559,-0.17878073,0.0
navier-stokes-euler,thetaWeight_hasDerivAt,0.6477418,0.69978,-0.052038193,0.0
navier-stokes-euler,terminal_angularResidual,0.57691395,0.6873862,-0.11047226,0.4367565654090201
navier-stokes-euler,pressure_eta_eq_logPi,0.6220552,0.690373,-0.06831783,0.01605484347984308
navier-stokes-euler,taperedDensity_integrable,0.68647105,0.7109518,-0.02448076,0.021513569700008457
navier-stokes-euler,taperedPressureFactor_contDiffAt,0.6568248,0.7625871,-0.10576224,0.0
navier-stokes-euler,swirlCoefficient_sq_integrable,0.6523043,0.7583151,-0.106010795,0.1447930385271532
navier-stokes-euler,taperDerivativeDensity_continuousOn,0.6752102,0.71893466,-0.043724477,0.04651725101374229
navier-stokes-euler,physicalHeat_sq,0.6030089,0.67870533,-0.07569641,0.05826032353418074
navier-stokes-euler,axialPressureIntegral_bound,0.59059775,0.78346217,-0.19286442,0.027700026995201816
navier-stokes-euler,canonicalPressure_partialZ_bound,0.57437277,0.78346217,-0.2090894,0.38991096764350336
navier-stokes-euler,outgoingTaper_bounds,0.64191693,0.7472286,-0.10531169,0.0
navier-stokes-euler,outgoingTaper_plateau,0.6126254,0.74887043,-0.13624501,0.0181548675873694
navier-stokes-euler,integrableOn_Ioi_of_eventually_zero,0.7164003,0.7456502,-0.029249847,0.0
navier-stokes-euler,axialBackwardStress_bound,0.5978278,0.78346217,-0.18563437,1.2006017870017396
navier-stokes-euler,released_heat_bound,0.5877198,0.68456453,-0.09684473,0.011504514271149652
navier-stokes-euler,boundary_hasDerivAt,0.6394142,0.6796614,-0.040247202,0.010076547892228591
navier-stokes-euler,activatedPressure_zero_early,0.6148265,0.69269216,-0.07786566,0.0
navier-stokes-euler,activated_residual_eq_late,0.60784185,0.77168345,-0.1638416,0.06708504923548715
navier-stokes-euler,activatedVelocity_speed_unbounded,0.6516632,0.7665089,-0.11484569,0.0
navier-stokes-euler,squareAverage_covering_iterate,0.6798269,0.7307909,-0.050963998,0.01212025201226948
navier-stokes-euler,latticePoint_injective,0.79817843,0.74539596,0.052782476,0.0
navier-stokes-euler,latticeTranslate_unique,0.6522429,0.6935071,-0.041264176,0.0
navier-stokes-euler,angular_cosine_covariance,0.6608241,0.77168345,-0.110859334,0.038590075809262096
navier-stokes-euler,covering_eq_iff_rawLift,0.5975274,0.7313802,-0.13385284,0.0
navier-stokes-euler,liftedRectangle_eq_rawLift,0.6383233,0.68654555,-0.048222244,0.0
